Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;UF;Município;Código Subtítulo;Nome Subtítulo;Código Localizador;Nome Localizador;Sigla Localizador;Descrição Complementar Localizador;Código Autor Emenda;Nome Autor Emenda;Código Categoria Econômica;Nome Categoria Econômica;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153280;ESCOLA DE ENGENHARIA/UFMG;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;455527,49;159391,08;310339,41;0;0;0
2022/12;26000;Ministério da Educação;26261;Universidade Federal de Itajubá;153030;UNIVERSIDADE FEDERAL DE ITAJUBA;15249;UNIVERSIDADE FEDERAL DE ITAJUBA;26261;UNIVERSIDADE FEDERAL DE ITAJUBA - MG;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;1;CONCESSAO DE BOLSAS DE PESQUISA, EXTENSAO E MONITORIA AOS ESTUDANTES;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;200000;105548;424576;0;0;0
2022/12;26000;Ministério da Educação;26260;Universidade Federal de Alfenas;153028;UNIVERSIDADE FEDERAL DE ALFENAS;15248;UNIVERSIDADE FEDERAL DE ALFENAS;26260;UNIVERSIDADE FEDERAL DE ALFENAS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;33;Passagens e Despesas com Locomoção;90;Reserva de Contingência;-1092,32;7029,64;7029,64;0;0;0
2022/12;53000;Ministério do Desenvolvimento Regional;22203;Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba;195005;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;11201;CIA DE DESENV DOS VALES DO S.FRANC.E PARNAIBA;53201;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;15;Urbanismo;244;Assistência comunitária;2217;DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO;00SX;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;0;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;0;TRAVESSIAS;MG;;00SX0031;APOIO A PROJETOS DE DESENVOLVIMENTO S - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02237E+11;MARCELO ALVARO ANTONIO / EMENDA 7;4;DESPESAS DE CAPITAL;4;Investimentos;30;Material de Consumo;90;Reserva de Contingência;263908,06;29667,6;0;0;0;0
2022/12;26000;Ministério da Educação;26254;Universidade Federal do Triângulo Mineiro;153035;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;15242;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;26254;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;9;Previdência social;272;Previdência do regime estatutário;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0;NAO ATRIBUIDO;MG;;1810031;APOSENTADORIAS E PENSOES CIVIS DA UNI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;1;Aposentadorias do RPPS, Reserva Remunerada e ;90;Reserva de Contingência;-18570,7;9624883,76;14266701,14;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158121;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0;ATIVOS CIVIS DA UNIAO;0;NAO ATRIBUIDO;MG;;20TP0031;ATIVOS CIVIS DA UNIAO                 - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;92;Despesas de Exercícios Anteriores;90;Reserva de Contingência;12207,02;12207,02;0;0;0;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158137;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;363;Ensino profissional;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0;ATIVOS CIVIS DA UNIAO;0;NAO ATRIBUIDO;MG;;20TP0031;ATIVOS CIVIS DA UNIAO                 - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;13;Obrigações Patronais;91;APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS;84748,4;85062;138466,87;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158437;INST.FED.DO NORTE DE MG/CAMPUS MONTES CLAROS;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;161002,08;8755,48;8912,66;0;0;950,4
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0;0;182,27;0;0;0
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;159001;INST.FED.TRIANGULO MINEIRO/CAMPUS PATROCINIO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0;120;120;0;0;0
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;364;Ensino superior;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0;ATIVOS CIVIS DA UNIAO;0;NAO ATRIBUIDO;MG;;20TP0031;ATIVOS CIVIS DA UNIAO                 - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;16;Outras Despesas Variáveis - Pessoal Civil;90;Reserva de Contingência;47458,65;99693,31;0;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158441;INST.FED DO NORTE DE MG/CAMPUS ARACUAI;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RG0031;REESTRUTURACAO E MODERNIZACAO DAS INS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;51;Obras e Instalações;90;Reserva de Contingência;0;0;0;0;0;26594,96
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158441;INST.FED DO NORTE DE MG/CAMPUS ARACUAI;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;21B3;FOMENTO AS ACOES DE ENSINO, PESQUISA, EXTENSAO E INOVACAO E AO DESENVOLVIMENTO DE POLITICAS, REGULACAO E SUPERVISAO DA EDUCACAO PROFISSIONAL E TECNOLOGICA;RO01;REGRA DE OURO;0;TRAVESSIAS;MG;;21B30031;FOMENTO AS ACOES DE ENSINO, PESQUISA, - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0;0;0;0;400;0
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180073;SEC. NAC. ESP., EDUCACAO, LAZER E INC. SOCIAL;;;51101;MINISTERIO DO ESPORTE;27;Desporto e lazer;812;Desporto comunitário;2035;ESPORTE, CIDADANIA E DESENVOLVIMENTO;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01631E+11;DELEGADO EDSON MOREIRA / EMENDA 2;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;12500;0;0
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153254;ADMINISTRACAO GERAL/UFMG;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;91;APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS;-1461,89;0;85,72;0;0;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158303;IFSULDEMINAS - CAMPUS MUZAMBINHO;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;14;Diárias - Civil;90;Reserva de Contingência;-130,23;129,63;129,63;0;0;0
2022/12;26000;Ministério da Educação;26274;Fundação Universidade Federal de Uberlândia;154043;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;15260;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;26274;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;9;Previdência social;272;Previdência do regime estatutário;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0;NAO ATRIBUIDO;MG;;1810031;APOSENTADORIAS E PENSOES CIVIS DA UNI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;91;Sentenças Judiciais;90;Reserva de Contingência;-2628837,49;518783,98;73795,7;0;0;0
2022/12;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158123;INSTITUTO FED CIENCIA TECNOL SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;3;AUXILIO-TRANSPORTE DE CIVIS ATIVOS;0;NAO ATRIBUIDO;MG;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;91;Sentenças Judiciais;90;Reserva de Contingência;17506,55;74945,86;58322,13;0;0;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;156383;INSTITUTO FED. MINAS GERAIS/SANTA LUZIA;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;14;Diárias - Civil;90;Reserva de Contingência;-689,79;-689,79;-689,79;0;0;0
2022/12;26000;Ministério da Educação;26237;Universidade Federal de Juiz de Fora;153061;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;15228;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;12;Educação;364;Ensino superior;2080;EDUCACAO DE QUALIDADE PARA TODOS;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,0193E+11;MARGARIDA SALOMAO / EMENDA 1;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0;0;0;0;0;7500
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;0;664,36;664,36;0;0;0
2022/12;26000;Ministério da Educação;26285;Fundação Universidade Federal de São João Del-Rei;154069;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;15276;FUNDACAO UNIVERSIDADE FEDERAL DE S.J DEL-REI;26285;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;82820031;REESTRUTURACAO E MODERNIZACAO DAS INS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;1129915,3;20525,89;702832,85;0;0;0
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153258;DIRETORIA DE TECNOLOGIA DA INFORMACAO;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;368;Educação básica;5011;EDUCACAO BASICA DE QUALIDADE;20RI;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA;0;NAO ATRIBUIDO;MG;;20RI0031;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;215,32;0;0;0;0;0
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;5018;ATENCAO ESPECIALIZADA A SAUDE;8535;ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE;0;ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;85350031;ESTRUTURACAO DE UNIDADES DE ATENCAO E - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02128E+11;ZE SILVA / EMENDA 17;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;50;Transferências a Instituições Privadas sem Fins Lucrativos;0;0;0;0;0;20070,21
2022/12;26000;Ministério da Educação;26237;Universidade Federal de Juiz de Fora;153061;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;15228;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;12;Educação;128;Formação de recursos humanos;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;4572;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;0;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;0;NAO ATRIBUIDO;MG;;45720031;CAPACITACAO DE SERVIDORES PUBLICOS FE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;5730;5730;0;0;0
2022/12;53000;Ministério do Desenvolvimento Regional;53000;Ministério do Desenvolvimento Regional - Unidades com vínculo direto;530023;SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO;1;TESOURO NACIONAL;53101;MINISTERIO DO DESENVOLVIMENTO REGIONAL;15;Urbanismo;244;Assistência comunitária;2217;DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO;7K66;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;0;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;7K660031;APOIO A PROJETOS DE DESENVOLVIMENTO S - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02041E+11;IGOR TIMO / EMENDA 12;4;DESPESAS DE CAPITAL;4;Investimentos;70;Rateio pela Participação em Consórcio Público;71;TRANSF.CONSORC.PUB.MEDIANTE CONTRATO RATEIO;0;0;0;0;0;1164355,45
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;2015;FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS);8535;ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;85350031;ESTRUTURACAO DE UNIDADES DE ATENCAO E - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01814E+11;REGINALDO LOPES / EMENDA 9;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;50;Transferências a Instituições Privadas sem Fins Lucrativos;0;0;0;0;1249;0
